,ID.LUS,ID.PLOT,X80.LandUse,BIO4,X82.Designation,X83.LandTenure,X85.FireOccurrence,X86c.FireAreaM2,X87.FireType,X88.ExpectedFutureTrees,X92.TreeCanopyCoverage,N0,H,Simp,N1,N2,E1,E2,tprec,a.tmin,a.tmax,a.tmean,alt,Pop.pa,HHpop,Province,GEZ,pop.d,S.DistToRoad,Expo,Slope,RELIEF,TEXTURE,DRAINAGE,SOM,X90.N.StandOrigin,X90.C.StandOrigin,X90.nk.StandOrigin,X91.StandStructure,X92a.ShrubCoverage,X92b.ShrubHeight,X93.ManagementPlan,X93a.ManagementAgreement,X94.Disturbances,X95.TimberExploitation
171,201100401,2011004,110030,65.79289165,90,6,2,5000,2,3,3,9,1.604457124,0.716066482,4.975157974,3.52195122,0.55279533,0.391327913,1169,12.75833333,27.45833333,20.08333333,1219,0,0,North-Western,Tropical moist deciduous forest,18313.82227,7660.688886,65,3,1,4,1,1,1,0,0,1,1,1,2,4,1,NA
172,201101101,2011011,110030,74.29498917,1,4,3,5000,2,2,3,7,1.086147284,0.492283951,2.962837086,1.969604863,0.423262441,0.281372123,1200,12.59166667,27.45833333,19.98333333,1235,1,0,Copperbelt,Tropical moist deciduous forest,14839.87207,7923.60858,335,2,1,5,1,2,0,1,0,1,1,NA,1,90,3,3
173,201101201,2011012,110030,59.83647877,1,4,3,5000,2,2,3,6,1.450559516,0.72294887,4.265500461,3.60944206,0.710916744,0.601573677,1200,12.59166667,27.45833333,19.98333333,1235,1,0,Copperbelt,Tropical moist deciduous forest,14839.87207,7923.60858,75,2,1,5,1,2,0,1,0,1,1,0,1,90,3,3
174,201102101,2011021,110030,84.5311615,99,6,3,5000,3,2,5,15,2.127149851,0.83877551,8.390917332,6.202531646,0.559394489,0.41350211,1243,12.51666667,27.59166667,20.01666667,1217,1,NA,Copperbelt,Tropical moist deciduous forest,7519.616211,9194.445948,100,5,4,3,1,1,1,0,0,1,0,0,2,4,1,1
175,201102201,2011022,110030,62.45352019,99,6,3,5000,3,2,5,12,1.836384722,0.778842149,6.273815624,4.52165725,0.522817969,0.376804771,1243,12.51666667,27.59166667,20.01666667,1217,1,NA,Copperbelt,Tropical moist deciduous forest,7519.616211,9194.445948,90,5,4,3,1,1,1,0,0,1,0,NA,2,4,1,1
176,201102301,2011023,110030,52.34445572,99,6,3,5000,3,2,5,7,1.670918946,0.777777778,5.317051638,4.5,0.759578805,0.642857143,1243,12.51666667,27.59166667,20.01666667,1217,1,NA,Copperbelt,Tropical moist deciduous forest,7519.616211,9194.445948,130,5,4,3,1,1,1,0,0,1,0,NA,2,4,1,1
177,201104101,2011041,110030,27.30482138,99,6,2,500,2,1,1,8,1.705610351,0.77734375,5.504744467,4.49122807,0.688093058,0.561403509,1097,13.41666667,26.325,19.84166667,1245,0,0,Central,Tropical moist deciduous forest,2540.914551,3586.235279,253,1,2,6,2,1,1,0,0,2,0,NA,2,90,4,2
178,201104204,2011042,110030,26.21913235,99,6,2,5000,2,1,2,9,2.081572407,0.8608,8.017065101,7.183908046,0.890785011,0.798212005,1097,13.41666667,26.325,19.84166667,1245,0,0,Central,Tropical moist deciduous forest,2540.914551,3586.235279,260,3,2,5,2,2,1,0,0,1,0,NA,2,90,4,2
179,201104301,2011043,110030,7.254045423,99,6,2,5000,2,1,2,9,2.098147389,0.863905325,8.151055183,7.347826087,0.905672798,0.816425121,1097,13.41666667,26.325,19.84166667,1245,0,0,Central,Tropical moist deciduous forest,2540.914551,3586.235279,0,1,1,5,1,2,1,0,0,1,0,NA,2,99,4,2
180,201104401,2011044,110030,9.247924482,99,6,2,5000,2,1,4,8,1.925121191,0.828402367,6.855979497,5.827586207,0.856997437,0.728448276,1097,13.41666667,26.325,19.84166667,1245,0,0,Central,Tropical moist deciduous forest,2540.914551,3586.235279,260,2,2,7,2,1,1,0,0,1,0,NA,2,99,4,2
181,201105101,2011051,110030,26.05546711,1,4,2,5000,2,2,4,13,2.382532787,0.897805213,10.83230407,9.785234899,0.833254159,0.752710377,1076,12.575,24.85,18.69166667,1509,1,374,Central,Tropical moist deciduous forest,9261.060547,4456.717061,25,8,1,2,0,0,1,0,0,1,0,0,1,1,3,3
182,201105201,2011052,110030,13.18468511,1,4,2,5000,2,2,3,12,2.345105914,0.892857143,10.43437782,9.333333333,0.869531485,0.777777778,1076,12.575,24.85,18.69166667,1509,1,374,Central,Tropical moist deciduous forest,9261.060547,4456.717061,310,10,2,1,0,0,1,0,0,1,0,0,1,1,3,3
183,201105301,2011053,110030,55.18715886,1,4,2,5000,2,1,4,17,2.234279691,0.850255661,9.339751919,6.67804878,0.549397172,0.392826399,1076,12.575,24.85,18.69166667,1509,1,374,Central,Tropical moist deciduous forest,9261.060547,4456.717061,322,4,1,2,0,0,1,0,0,1,0,0,1,1,3,NA
184,201106301,2011063,110030,5.421386051,7,6,2,5000,2,1,3,9,1.782535624,0.771266541,5.944911381,4.371900826,0.660545709,0.485766758,1050,12.65833333,24.65833333,18.625,1567,0,0,Central,Tropical moist deciduous forest,12953.90137,1969.446418,305,2,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,201106401,2011064,110030,8.897841802,7,6,2,5000,2,1,2,7,1.368498982,0.648648649,3.929448094,2.846153846,0.561349728,0.406593407,1050,12.65833333,24.65833333,18.625,1567,0,0,Central,Tropical moist deciduous forest,12953.90137,1969.446418,145,3,1,3,0,0,1,0,0,1,3,1,2,1,3,3
186,201107401,2011074,110030,27.0405158,2,4,2,5000,2,3,4,6,1.305996792,0.611796982,3.691366784,2.575971731,0.615227797,0.429328622,868,16.8,30.84166667,23.8,633,0,0,Northern,Tropical dry forest,32071.75,29194.16144,40,1,4,5,0,1,1,0,0,1,0,0,1,99,1,NA
187,201108101,2011081,110020,43.52163579,2,4,1,6,0,2,2,4,0.836988217,0.416666667,2.309401077,1.714285714,0.577350269,0.428571429,844,17.05,31.38333333,24.19166667,565,0,0,Eastern,Tropical dry forest,10609.80859,3575.238141,360,2,1,3,0,2,1,0,0,3,1,1,90,90,4,1
188,201108201,2011082,110020,14.05391548,2,4,1,0,0,2,2,6,1.671595278,0.792899408,5.320648945,4.828571429,0.886774824,0.804761905,844,17.05,31.38333333,24.19166667,565,0,0,Eastern,Tropical dry forest,10609.80859,3575.238141,270,1,1,3,0,2,1,0,0,3,1,1,90,90,4,1
189,201108301,2011083,110020,37.13444332,2,4,1,0,0,2,2,7,1.871160414,0.836734694,6.495829881,6.125,0.927975697,0.875,844,17.05,31.38333333,24.19166667,565,0,0,Eastern,Tropical dry forest,10609.80859,3575.238141,270,2,1,3,0,2,1,0,0,3,1,1,90,90,4,1
190,201108401,2011084,110020,38.80258467,2,4,1,0,0,2,2,7,1.809514256,0.816326531,6.107480039,5.444444444,0.872497148,0.777777778,844,17.05,31.38333333,24.19166667,565,0,0,Eastern,Tropical dry forest,10609.80859,3575.238141,180,2,1,3,0,2,1,0,0,3,1,1,90,90,4,1
191,201109201,2011092,110030,23.22434462,2,4,1,NA,NA,3,3,7,1.52568232,0.740702479,4.598279998,3.856573705,0.656897143,0.550939101,889,16.06666667,28.93333333,22.475,891,0,0,Eastern,Tropical dry forest,25358.9043,14677.5394,180,3,1,3,0,2,1,0,0,2,2,1,90,2,1,1
192,201109301,2011093,110030,30.34907135,2,4,1,NA,NA,3,3,10,1.730392047,0.713842975,5.642865744,3.494584838,0.564286574,0.349458484,889,16.06666667,28.93333333,22.475,891,0,0,Eastern,Tropical dry forest,25358.9043,14677.5394,90,2,1,3,0,2,1,0,0,2,2,70,90,2,1,1
193,201109401,2011094,110030,11.39936916,2,4,1,0,0,3,3,7,1.426533729,0.639455782,4.164239763,2.773584906,0.594891395,0.396226415,889,16.06666667,28.93333333,22.475,891,0,0,Eastern,Tropical dry forest,25358.9043,14677.5394,270,3,1,3,0,2,1,0,0,2,2,160,90,2,1,NA
194,201110101,2011101,110020,23.12051223,7,6,1,0,0,1,4,14,2.260957567,0.864639733,9.592270007,7.387692308,0.685162143,0.527692308,847,15.23333333,27.3,21.24166667,1092,1,NA,Eastern,Tropical moist deciduous forest,38064.76953,4309.055791,330,2,1,2,0,2,1,0,0,1,2,4,2,90,3,1
195,201110201,2011102,110020,20.70397834,6,6,1,0,0,2,4,11,2.059031627,0.845486111,7.838375664,6.471910112,0.712579606,0.588355465,847,15.23333333,27.3,21.24166667,1092,1,NA,Eastern,Tropical moist deciduous forest,38064.76953,4309.055791,220,2,1,3,1,2,1,0,0,2,2,1,2,90,3,1
196,201110301,2011103,110020,17.34137909,6,6,3,2260,2,2,3,12,2.008159352,0.801038062,7.44959264,5.026086957,0.620799387,0.41884058,847,15.23333333,27.3,21.24166667,1092,1,NA,Eastern,Tropical moist deciduous forest,38064.76953,4309.055791,305,2,1,2,0,1,1,0,0,2,1,1,2,90,3,NA
197,201112101,2011121,110030,25.98827884,90,90,2,500,2,1,5,13,2.235004932,0.861976163,9.346527949,7.245125348,0.718963688,0.557317334,1058,12.79166667,32.00833333,22.36666667,1080,1,100,North-Western,Tropical moist deciduous forest,7589.605957,3238.647202,136,0,1,2,0,1,1,0,0,2,2,1,90,90,3,3
198,201112201,2011122,110030,435.1939534,90,90,2,420,2,NA,0,20,2.428539316,0.873086508,11.34230245,7.879382889,0.567115123,0.393969144,1058,12.79166667,32.00833333,22.36666667,1080,1,100,North-Western,Tropical moist deciduous forest,7589.605957,3238.647202,210,5,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,201112303,2011123,110030,50.410097,7,6,NA,5000,NA,2,4,15,2.34741428,0.8809375,10.458492,8.398950131,0.6972328,0.559930009,1058,12.79166667,32.00833333,22.36666667,1080,1,100,North-Western,Tropical moist deciduous forest,7589.605957,3238.647202,5,1,1,2,1,1,1,0,0,2,1,2,2,1,2,3
200,201112401,2011124,110030,55.52630507,7,6,NA,5000,NA,2,4,18,2.528098056,0.901314879,12.52965276,10.13323983,0.69609182,0.562957768,1058,12.79166667,32.00833333,22.36666667,1080,1,100,North-Western,Tropical moist deciduous forest,7589.605957,3238.647202,90,1,3,2,1,1,1,0,0,2,1,2,2,1,2,3
201,201114101,2011141,110010,42.51788909,7,6,1,5000,0,1,5,13,1.9364022,0.771045918,6.93375976,4.367688022,0.533366135,0.335976002,1065,13.49166667,29.725,21.58333333,1120,1,120,North-Western,Tropical moist deciduous forest,17154.80664,8416.474345,32,1,2,3,0,2,1,0,0,2,2,1,2,2,1,1
202,201114201,2011142,110010,41.75313868,6,6,3,5000,2,1,5,6,1.423680569,0.702207414,4.152375452,3.358041958,0.692062575,0.55967366,1065,13.49166667,29.725,21.58333333,1120,1,120,North-Western,Tropical moist deciduous forest,17154.80664,8416.474345,30,1,2,3,0,1,1,0,0,2,2,2,2,2,1,1
203,201114301,2011143,110010,32.96207569,7,6,1,5000,0,1,5,8,1.38582134,0.66364871,3.998108361,2.9730821,0.499763545,0.371635262,1065,13.49166667,29.725,21.58333333,1120,1,120,North-Western,Tropical moist deciduous forest,17154.80664,8416.474345,100,1,2,3,0,1,1,0,0,2,2,1,2,2,1,1
204,201114401,2011144,110010,37.82920096,7,6,3,5000,2,1,5,9,1.788684143,0.795061728,5.981576388,4.879518072,0.664619599,0.542168675,1065,13.49166667,29.725,21.58333333,1120,1,120,North-Western,Tropical moist deciduous forest,17154.80664,8416.474345,100,1,2,3,0,1,1,0,0,2,2,1,2,2,1,3
205,201115101,2011151,110030,75.66064944,7,6,2,2980,2,2,4,18,2.414693651,0.879053254,11.18634291,8.268101761,0.621463495,0.459338987,1074,13.3,28.75833333,21.01666667,1143,1,16,North-Western,Tropical moist deciduous forest,20739.36328,13237.37574,130,4,2,2,1,3,1,0,0,1,0,NA,2,4,3,3
206,201115201,2011152,110030,89.94072429,7,6,2,10,2,2,4,13,2.232850377,0.868790376,9.326412015,7.62139219,0.717416309,0.586260938,1074,13.3,28.75833333,21.01666667,1143,1,16,North-Western,Tropical moist deciduous forest,20739.36328,13237.37574,162,3,2,2,1,3,1,0,0,1,0,NA,2,4,3,2
207,201115301,2011153,110030,37.12223584,7,6,2,235,2,2,4,7,1.57100476,0.74537037,4.811480147,3.927272727,0.687354307,0.561038961,1074,13.3,28.75833333,21.01666667,1143,1,16,North-Western,Tropical moist deciduous forest,20739.36328,13237.37574,180,3,2,2,1,3,1,0,0,1,0,NA,2,4,3,3
208,201115401,2011154,110030,70.17240431,7,6,2,980,2,2,4,15,2.329999948,0.87338843,10.277941,7.898172324,0.685196067,0.526544822,1074,13.3,28.75833333,21.01666667,1143,1,16,North-Western,Tropical moist deciduous forest,20739.36328,13237.37574,10,2,2,2,1,3,1,0,0,1,0,NA,2,4,3,2
209,201116101,2011161,110030,89.76517075,90,6,1,NA,NA,3,4,12,1.893156017,0.809322546,6.640292522,5.244458518,0.55335771,0.43703821,1106,12.81666667,28.01666667,20.4,1216,1,14,North-Western,Tropical moist deciduous forest,6386.253906,20169.18643,0,0,1,5,1,1,1,0,0,3,1,5,90,90,1,3
210,201116201,2011162,110030,89.19192674,90,6,1,NA,NA,2,4,16,2.263653749,0.865185185,9.618167411,7.417582418,0.601135463,0.463598901,1106,12.81666667,28.01666667,20.4,1216,1,14,North-Western,Tropical moist deciduous forest,6386.253906,20169.18643,280,0,1,5,1,1,1,0,0,3,1,5,90,90,1,3
211,201116301,2011163,110030,81.63306006,90,6,1,NA,NA,3,4,13,2.179836396,0.864562788,8.84485909,7.383495146,0.680373776,0.567961165,1106,12.81666667,28.01666667,20.4,1216,1,14,North-Western,Tropical moist deciduous forest,6386.253906,20169.18643,260,2,1,5,1,1,1,0,0,3,1,NA,90,1,1,3
212,201116401,2011164,110030,90.33369434,90,6,1,NA,NA,3,4,19,2.395146713,0.875647014,10.96980735,8.041624365,0.577358282,0.423243388,1106,12.81666667,28.01666667,20.4,1216,1,14,North-Western,Tropical moist deciduous forest,6386.253906,20169.18643,270,0,1,3,1,1,1,0,0,3,1,5,90,90,1,3
213,201117201,2011172,110030,40.60234268,1,4,2,5000,2,1,5,7,1.244715167,0.568790397,3.471945735,2.319057816,0.495992248,0.331293974,1120,12.7,27.73333333,20.19166667,1211,1,NA,North-Western,Tropical moist deciduous forest,25271.56445,13618.04439,150,1,1,3,1,1,1,0,0,3,1,1,1,1,2,1
214,201117301,2011173,110030,32.82739441,1,4,2,5000,2,1,5,11,2.020938181,0.816568047,7.545400562,5.451612903,0.685945506,0.495601173,1120,12.7,27.73333333,20.19166667,1211,1,NA,North-Western,Tropical moist deciduous forest,25271.56445,13618.04439,145,2,1,3,1,0,1,0,0,3,1,1,1,1,2,1
215,201117401,2011174,110030,43.80967242,1,4,2,5000,2,1,5,12,1.868803479,0.788333333,6.480537657,4.724409449,0.540044805,0.393700787,1120,12.7,27.73333333,20.19166667,1211,1,NA,North-Western,Tropical moist deciduous forest,25271.56445,13618.04439,25,3,3,5,1,0,1,0,0,3,1,1,1,1,2,1
216,201118101,2011181,110030,63.89445138,99,90,3,5000,2,1,3,12,1.341377573,0.555795848,3.824308141,2.251217137,0.318692345,0.187601428,1147,12.20833333,26.99166667,19.56666667,1308,1,80,North-Western,Tropical moist deciduous forest,15256.22852,2433.237512,133,4,1,3,1,1,1,0,0,3,1,5,NA,1,2,3
217,201118201,2011182,110030,86.22188012,99,90,3,5000,2,1,3,23,2.307843009,0.8016609,10.05271763,5.041870202,0.43707468,0.219211748,1147,12.20833333,26.99166667,19.56666667,1308,1,80,North-Western,Tropical moist deciduous forest,15256.22852,2433.237512,50,6,3,2,1,1,1,0,0,3,1,5,NA,1,2,3
218,201119101,2011191,110030,57.78217981,6,6,2,5000,2,2,3,7,1.535114186,0.715976331,4.641855532,3.520833333,0.663122219,0.50297619,1092,13.08333333,27.60833333,20.325,1182,0,0,North-Western,Tropical moist deciduous forest,8404.017578,3449.13231,360,2,1,5,1,1,1,0,0,2,1,1,2,90,3,1
219,201119201,2011192,110030,117.4688168,1,6,2,5000,2,3,3,13,2.175076399,0.85,8.802857624,6.666666667,0.677142894,0.512820513,1092,13.08333333,27.60833333,20.325,1182,0,0,North-Western,Tropical moist deciduous forest,8404.017578,3449.13231,340,2,1,5,1,2,1,0,0,2,1,NA,2,1,3,NA
220,201119301,2011193,110030,74.00746814,1,6,2,5000,2,3,3,9,1.887292356,0.824074074,6.60147003,5.684210526,0.73349667,0.631578947,1092,13.08333333,27.60833333,20.325,1182,0,0,North-Western,Tropical moist deciduous forest,8404.017578,3449.13231,360,2,1,5,1,2,1,0,0,2,1,0,2,90,3,1
221,201119401,2011194,110030,61.37230488,6,6,2,5000,2,2,3,19,2.593299774,0.8958953,13.37382949,9.605714286,0.703885763,0.50556391,1092,13.08333333,27.60833333,20.325,1182,0,0,North-Western,Tropical moist deciduous forest,8404.017578,3449.13231,24,2,1,5,1,2,1,0,0,2,2,0,2,90,3,1
222,201120101,2011201,110030,43.47904436,90,6,1,NA,0,3,4,10,1.589121856,0.644970414,4.89944462,2.816666667,0.489944462,0.281666667,1063,13.43333333,27.55833333,20.46666667,1182,0,0,Copperbelt,Tropical moist deciduous forest,33793.53125,44245.42228,180,3,1,5,1,2,1,0,0,1,1,1,90,90,1,1
223,201120201,2011202,110030,50.35555163,90,6,3,5000,2,3,4,15,2.420282317,0.8828125,11.24903466,8.533333333,0.749935644,0.568888889,1063,13.43333333,27.55833333,20.46666667,1182,0,0,Copperbelt,Tropical moist deciduous forest,33793.53125,44245.42228,160,3,1,5,1,2,1,0,0,1,1,1,90,90,1,1
224,201120301,2011203,110030,48.53522031,90,6,2,5000,2,3,3,10,1.76160589,0.757785467,5.821779028,4.128571429,0.582177903,0.412857143,1063,13.43333333,27.55833333,20.46666667,1182,0,0,Copperbelt,Tropical moist deciduous forest,33793.53125,44245.42228,280,3,1,5,1,1,1,0,0,1,1,1,90,90,1,1
225,201120401,2011204,110030,49.0392616,90,6,3,5000,2,3,4,10,2.074096595,0.850661626,7.957354494,6.696202532,0.795735449,0.669620253,1063,13.43333333,27.55833333,20.46666667,1182,0,0,Copperbelt,Tropical moist deciduous forest,33793.53125,44245.42228,195,2,1,5,1,2,1,0,0,1,1,1,90,90,1,1
226,201123201,2011232,110030,54.75425159,99,1,3,5000,2,3,2,14,2.086683005,0.813412655,8.05814197,5.35942029,0.575581569,0.382815735,1131,13.19166667,27.10833333,20.125,1217,1,183,Copperbelt,Tropical moist deciduous forest,19484.05078,15412.09767,270,5,4,3,1,1,1,0,0,1,NA,NA,90,1,NA,NA
227,201123301,2011233,110030,131.3114163,99,1,3,5000,2,3,5,9,1.957877703,0.829861111,7.084276161,5.87755102,0.787141796,0.653061224,1131,13.19166667,27.10833333,20.125,1217,1,183,Copperbelt,Tropical moist deciduous forest,19484.05078,15412.09767,290,NA,3,4,1,1,1,0,0,1,0,NA,1,1,1,1
228,201123401,2011234,110030,177.910764,99,1,3,5000,2,3,5,6,1.365119342,0.6843044,3.916190391,3.167608286,0.652698399,0.527934714,1131,13.19166667,27.10833333,20.125,1217,1,183,Copperbelt,Tropical moist deciduous forest,19484.05078,15412.09767,270,4,4,3,1,1,1,0,0,1,0,NA,1,1,1,1
229,201125201,2011252,110030,8.581308402,1,4,2,5000,2,1,5,7,1.831020481,0.814814815,6.240251469,5.4,0.891464496,0.771428571,1027,12.725,25.79166667,19.23333333,1316,0,0,Central,Tropical moist deciduous forest,17109.54102,12795.27497,270,2,1,1,0,0,1,0,0,2,1,0,1,1,3,3
230,201125301,2011253,110030,12.81360125,1,4,2,5000,2,1,1,7,1.767009191,0.8,5.853320992,5,0.836188713,0.714285714,1027,12.725,25.79166667,19.23333333,1316,0,0,Central,Tropical moist deciduous forest,17109.54102,12795.27497,235,4,1,1,0,0,1,0,0,2,0,0,1,1,3,3
231,201125401,2011254,110030,58.48825181,1,4,2,5000,2,1,5,19,2.658072219,0.91408284,14.26875553,11.63911846,0.750987133,0.612585182,1027,12.725,25.79166667,19.23333333,1316,0,0,Central,Tropical moist deciduous forest,17109.54102,12795.27497,291,2,1,1,0,0,1,0,0,2,1,1,1,1,3,3
232,201126101,2011261,110030,29.37440185,7,6,2,5000,2,1,3,15,2.411238482,0.870982345,11.1477589,7.750877193,0.743183926,0.516725146,1054,12.26666667,24.83333333,18.51666667,1466,1,4666,Central,Tropical moist deciduous forest,19735.39844,1424.825693,105,5,1,3,0,0,1,0,0,2,2,1,2,90,3,3
233,201127101,2011271,110030,37.23159568,7,6,3,5000,2,1,4,10,1.711267449,0.76171875,5.535973598,4.196721311,0.55359736,0.419672131,968,14.79166667,27.75,21.23333333,1017,0,0,Central,Tropical dry forest,19637.22461,3986.519731,340,10,3,2,0,0,1,0,0,2,1,0,2,90,3,3
234,201127201,2011272,110030,40.88631224,7,6,3,5000,2,1,4,13,1.894174828,0.783203125,6.647061171,4.612612613,0.511312398,0.354816355,968,14.79166667,27.75,21.23333333,1017,0,0,Central,Tropical dry forest,19637.22461,3986.519731,90,14,2,2,0,0,1,0,0,1,1,0,2,90,3,3
235,201127301,2011273,110030,46.30139411,7,6,3,5000,2,1,4,16,2.44885848,0.882020962,11.57512594,8.476082005,0.723445371,0.529755125,968,14.79166667,27.75,21.23333333,1017,0,0,Central,Tropical dry forest,19637.22461,3986.519731,65,18,4,2,0,0,1,0,0,2,1,0,2,90,3,3
236,201127401,2011274,110030,30.88974865,7,6,3,5000,2,1,4,12,1.412027343,0.549841999,4.104267734,2.221442246,0.342022311,0.185120187,968,14.79166667,27.75,21.23333333,1017,0,0,Central,Tropical dry forest,19637.22461,3986.519731,90,11,4,2,0,0,1,0,0,1,0,0,2,90,3,3
237,201128101,2011281,110030,37.94802025,7,6,2,5000,2,3,4,8,1.821326173,0.810185185,6.180048835,5.268292683,0.772506104,0.658536585,960,15.00833333,27.83333333,21.4,1049,0,0,Central,Tropical dry forest,11362.11133,31997.08332,183,15,2,2,0,0,1,0,0,2,2,0,2,90,3,3
238,201128201,2011282,110030,51.47564386,7,6,2,5000,2,3,4,14,2.203806386,0.850585938,9.059431652,6.692810458,0.647102261,0.47805789,960,15.00833333,27.83333333,21.4,1049,0,0,Central,Tropical dry forest,11362.11133,31997.08332,185,6,3,2,0,0,1,0,0,0,2,0,2,90,3,2
239,201128301,2011283,110030,43.2515186,7,6,2,500,2,1,5,14,2.32107397,0.875,10.18660855,8,0.727614896,0.571428571,960,15.00833333,27.83333333,21.4,1049,0,0,Central,Tropical dry forest,11362.11133,31997.08332,218,4,1,2,0,0,1,0,0,3,0,NA,2,90,3,3
240,201128401,2011284,110030,9.351125234,7,6,2,5000,2,3,4,5,1.303092404,0.641975309,3.680661177,2.793103448,0.736132235,0.55862069,960,15.00833333,27.83333333,21.4,1049,0,0,Central,Tropical dry forest,11362.11133,31997.08332,226,11,2,2,0,0,1,0,0,2,0,0,2,90,3,3
241,201129201,2011292,110030,9.458271383,2,4,3,5000,2,1,4,1,0,0,1,1,1,1,861,17.325,31.51666667,24.39166667,537,1,1248,Eastern,Tropical dry forest,8827.151367,2826.771372,225,5,1,3,0,2,1,0,0,1,0,NA,1,1,1,1
242,201129301,2011293,110030,1.128245841,2,4,3,5000,2,1,2,1,0,0,1,1,1,1,861,17.325,31.51666667,24.39166667,537,1,1248,Eastern,Tropical dry forest,8827.151367,2826.771372,70,8,2,1,0,1,1,0,0,1,0,NA,1,1,2,1
243,201129401,2011294,110030,6.054478895,2,4,3,5000,2,1,3,3,0.867563228,0.5,2.381101578,2,0.793700526,0.666666667,861,17.325,31.51666667,24.39166667,537,1,1248,Eastern,Tropical dry forest,8827.151367,2826.771372,295,7,1,2,2,1,1,0,0,2,0,NA,1,1,2,1
244,201130101,2011301,110030,59.73375546,6,4,NA,NA,NA,3,4,7,1.186708753,0.548469388,3.276280395,2.214689266,0.468040056,0.316384181,917,16.9,31,23.91666667,636,1,NA,Eastern,Tropical dry forest,11937.07324,4285.623725,348,4,1,3,1,1,1,0,0,1,1,3,1,1,3,2
245,201130201,2011302,110030,73.38299393,6,4,3,5000,2,3,4,9,1.343153549,0.573468174,3.831106055,2.344490934,0.425678451,0.260498993,917,16.9,31,23.91666667,636,1,NA,Eastern,Tropical dry forest,11937.07324,4285.623725,168.5,6,2,1,1,1,1,0,0,1,1,3,1,1,3,3
246,201130301,2011303,110030,33.65971381,1,4,3,5000,2,3,1,3,0.324508387,0.144970414,1.383350406,1.169550173,0.461116802,0.389850058,917,16.9,31,23.91666667,636,1,NA,Eastern,Tropical dry forest,11937.07324,4285.623725,340,4,1,4,1,2,1,0,0,1,1,3,1,1,3,3
247,201130401,2011304,110030,54.95106895,6,4,3,5000,2,3,4,5,0.972029135,0.470343392,2.64330264,1.888015717,0.528660528,0.377603143,917,16.9,31,23.91666667,636,1,NA,Eastern,Tropical dry forest,11937.07324,4285.623725,265,5,1,3,1,1,1,0,0,1,1,2,1,1,3,3
248,201133101,2011331,110020,16.09075444,90,90,3,5000,2,3,3,8,1.968676537,0.850694444,7.161192638,6.697674419,0.89514908,0.837209302,1035,13.28333333,31.35,22.28333333,1050,1,50,Western,Tropical moist deciduous forest,14347.9541,782.099131,270,0,1,1,1,0,1,0,0,2,1,1,90,90,1,1
249,201133201,2011332,110020,8.498376301,90,90,3,5000,2,3,3,5,1.499030673,0.760330579,4.477346953,4.172413793,0.895469391,0.834482759,1035,13.28333333,31.35,22.28333333,1050,1,50,Western,Tropical moist deciduous forest,14347.9541,782.099131,40,0,1,1,1,0,1,0,0,2,1,1,90,90,1,1
250,201133301,2011333,110020,29.95631779,90,90,2,5000,2,3,2,10,1.895278126,0.804733728,6.654398909,5.121212121,0.665439891,0.512121212,1035,13.28333333,31.35,22.28333333,1050,1,50,Western,Tropical moist deciduous forest,14347.9541,782.099131,312,1,1,1,1,0,1,0,0,2,1,1,90,90,1,NA
251,201133401,2011334,110020,12.89085259,90,90,3,5000,2,3,3,5,1.424129917,0.722222222,4.154241736,3.6,0.830848347,0.72,1035,13.28333333,31.35,22.28333333,1050,1,50,Western,Tropical moist deciduous forest,14347.9541,782.099131,90,0,1,1,1,0,1,0,0,2,1,1,90,90,1,1
252,201134101,2011341,110030,89.87067065,4,4,2,5000,2,1,4,6,1.373047519,0.665555556,3.947362045,2.990033223,0.657893674,0.49833887,1019,13.95,31.15833333,22.51666667,1075,0,0,North-Western,Tropical moist deciduous forest,13996.67871,11698.318,270,0,1,1,0,1,1,0,0,2,1,2,1,2,2,3
253,201134201,2011342,110030,94.34339602,4,4,2,5000,2,1,4,9,1.783334663,0.780508297,5.9496635,4.555980861,0.661073722,0.506220096,1019,13.95,31.15833333,22.51666667,1075,0,0,North-Western,Tropical moist deciduous forest,13996.67871,11698.318,210,0,1,1,0,1,1,0,0,2,1,2,1,2,2,1
254,201134301,2011343,110030,95.17548907,4,4,2,5000,2,1,4,11,1.943728685,0.815771887,6.984746397,5.428053204,0.634976945,0.493459382,1019,13.95,31.15833333,22.51666667,1075,0,0,North-Western,Tropical moist deciduous forest,13996.67871,11698.318,150,1,1,1,0,1,1,0,0,2,1,2,1,2,2,3
255,201134401,2011344,110030,63.19232921,4,4,2,NA,2,1,4,8,1.831497381,0.8,6.243228155,5,0.780403519,0.625,1019,13.95,31.15833333,22.51666667,1075,0,0,North-Western,Tropical moist deciduous forest,13996.67871,11698.318,195,2,1,1,0,1,1,0,0,2,1,2,1,2,2,1
256,201135101,2011351,110020,45.19369087,7,6,1,NA,NA,1,4,10,1.749044518,0.75462963,5.749106883,4.075471698,0.574910688,0.40754717,1001,14.025,30.15833333,22.06666667,1065,0,0,Western,Tropical moist deciduous forest,3440.109619,9821.319711,180,1,1,3,0,1,1,0,0,3,1,1,2,90,2,3
